,am,ba,ee,ex,op,pl,sr,za,
OG5_141204,0.18,1.0,0.157,0.905,0.387,0.276,0.579,1.0,
OG5_129130,0.048,0,0.081,0.2,0.087,0.107,0.037,0,
OG5_146827,0.1,0.1,0.061,0.694,0.086,0.114,0.203,0.444,
OG5_127411,0.034,0,0.07,0.15,0.173,0.079,0.016,0.023,
OG5_127714,0.059,0.167,0.209,0.547,0.111,0.067,0.067,1.0,
OG5_127606,0.037,0.087,0.052,0.182,0.091,0.079,0.018,0.333,
OG5_127321,0.06,0.333,0.072,0.228,0.168,0.202,0.032,0.333,
OG5_132094,0.158,0.774,0.243,0.286,0.238,0.5,0.123,0.667,
OG5_155753,0.038,0.154,0.07,0.353,0.267,0.177,0.042,0,
OG5_127063,0.031,0,0.061,0.203,0.133,0.116,0.023,0,
OG5_130216,0.063,0,0.058,0.313,0.161,0.074,0.027,0,
OG5_127224,0.056,0.015,0.111,0.235,0.148,0.213,0.034,0.083,
OG5_126735,0.039,0,0.035,0.088,0.092,0.067,0.028,0,
OG5_149833,0.096,0.086,0.157,0.3,0.231,0.415,0.207,1.0,
OG5_132678,0.057,0,0.052,0.25,0.136,0.333,0.057,0,
OG5_135251,0.062,0,0.052,0.25,0.4,0.083,0.036,0,
OG5_134546,0.167,0,0.067,1.0,0.333,0.083,0.024,0,
OG5_142997,0.049,0.5,0.122,0.308,0.375,0.129,0.051,0,
OG5_128697,0.075,0,0.095,0.806,0.087,0.073,0.107,0,
OG5_128360,0.037,0,0.064,0.143,0.097,0.085,0.015,0,
OG5_126742,0.03,0.019,0.056,0.104,0.076,0.07,0.018,0.108,
OG5_127011,0.03,0.004,0.059,0.222,0.15,0.079,0.021,0.024,
OG5_129489,0.066,0,0.111,0.4,0.15,0.167,0.043,0,
OG5_184831,0.086,0,0.167,0,0,1.0,0.092,0,
OG5_129430,0.088,0.023,0.333,0.667,0.2,0.186,0.08,0.057,
OG5_127935,0.03,0,0.048,0.318,0.095,0.075,0.029,0,
OG5_127827,0.074,0,0.263,0.296,0.158,0.15,0.037,0,
OG5_138825,0.071,0.023,0.281,0.182,0.467,0.25,0.077,0.2,
OG5_128888,0.032,0,0.054,0.182,0.095,0.157,0.018,0,
OG5_136415,0.046,0.2,0.12,0.389,0.567,0.103,0.081,1.0,
OG5_128497,0.043,0.231,0.105,0.375,0.811,0.139,0.044,1.0,
OG5_142052,0.069,0,0.115,0.286,0.75,0.133,0.069,0,
OG5_127096,0.026,0,0.087,0.125,0.224,0.081,0.019,0.027,
OG5_131358,0.058,0,0.039,0.133,0.222,0.244,0.014,0,
OG5_128167,0.06,0.111,0.095,0.333,0.132,0.182,0.076,0,
OG5_130090,0.038,0.5,0.16,0.25,0.444,0.286,0.079,1.0,
OG5_126631,0.046,0.062,0.129,0.105,0.128,0.202,0.024,0.021,
OG5_127952,0.051,0,0.04,0.077,0.074,0.064,0.023,0.023,
OG5_127845,0.047,0,0.111,0.654,0.186,0.125,0.069,0,
OG5_132145,0.111,0.029,0.333,0.75,0.5,0.2,0.118,0,
OG5_133110,0.091,0.007,0.25,1.0,0,0.25,0.063,0,
OG5_127047,0.032,0,0.044,0.176,0.091,0.084,0.016,0,
OG5_131945,0.029,0,0.04,0.167,0.231,0.057,0.022,0,
OG5_127046,0.076,0,0.076,0.143,0.078,0.086,0.021,0.021,
OG5_131234,0.066,0,0.333,1.0,0.281,0.179,0.057,0,
OG5_127089,0.082,0,0.072,0.093,0.067,0.11,0.018,0.022,
OG5_127539,0.036,0,0.041,0.08,0.115,0.269,0.023,0,
OG5_135305,0.033,0.5,0.08,0.492,0.235,0.194,0.037,0,
OG5_129377,0.034,0,0.074,0.133,0.1,0.333,0.07,0,
OG5_127117,0.042,0.014,0.075,0.2,0.065,0.135,0.021,0.4,
OG5_131346,0.045,0,0.047,0.333,0.243,0.195,0.017,0,
OG5_128044,0.034,0,0.075,0.125,0.128,0.175,0.035,0,
OG5_132349,0.061,0,0.07,0.2,0.121,0.057,0.023,0,
OG5_181514,0.111,0.032,0.182,0.333,0.25,0.222,0.039,1.0,
OG5_146453,0.078,0,0.119,0.235,0.2,0.24,0.07,0,
OG5_128058,0.048,0,0.063,0.071,0.081,0.07,0.021,0,
OG5_128007,0.052,0,0.059,0.154,0.119,0.105,0.023,0,
OG5_132778,0.25,0,0.077,0.091,0.429,0.125,0.028,0,
OG5_156261,0.35,0.031,0.25,0.41,0.375,0.333,0.06,0,
OG5_128883,0.027,0,0.043,0.2,0.1,0.059,0.03,0,
OG5_126872,0.118,0,0.074,0.119,0.07,0.109,0.022,0.02,
OG5_140087,0.062,1.0,0.2,0.286,0.417,0.2,0.074,1.0,
OG5_129131,0.042,0,0.073,0.2,0.094,0.065,0.016,0,
OG5_126795,0.041,0,0.064,0.105,0.071,0.119,0.029,0,
OG5_129225,0.033,0.091,0.087,0.306,0.13,0.091,0.028,0.2,
OG5_127020,0.036,0.01,0.076,0.16,0.05,0.078,0.038,0.042,
OG5_137293,0.154,0,0.333,0.75,0.115,0,0.103,0,
OG5_129223,0.046,0,0.148,0.333,0.135,0.145,0.044,0,
OG5_128335,0.026,0,0.041,0.143,0.071,0.045,0.019,0,
OG5_133638,0.083,0,1.0,0,0.125,0.333,0.125,0,
OG5_127787,0.05,0.5,0.068,0.154,0.25,0.155,0.041,0,
OG5_132329,0.133,0,0.085,0.231,0.158,0.088,0.026,0,
OG5_126721,0.031,0.005,0.034,0.25,0.089,0.063,0.042,0,
OG5_135418,0.108,0.079,0.132,0,0.385,0.667,0.103,0,
OG5_127971,0.048,0,0.107,0.27,0.185,0.086,0.049,0,
OG5_128213,0.047,0.011,0.057,0.333,0.091,0.133,0.027,1.0,
OG5_126920,0.042,0.006,0.058,0.063,0.132,0.121,0.018,0.032,
OG5_128590,0.061,0.012,0.294,0.2,0.143,0.045,0.023,0.037,
OG5_131560,0.038,0,0.167,0.333,0.167,0.111,0.069,0,
OG5_127070,0.037,0,0.051,0.146,0.133,0.112,0.028,0,
OG5_128319,0.041,0,0.045,0.12,0.107,0.075,0.019,0,
OG5_127378,0.032,0,0.067,0.217,0.194,0.17,0.095,0,
OG5_127443,0.036,0,0.053,0.261,0.065,0.093,0.017,0.023,
OG5_133806,0.2,1.0,0.074,0.4,0.667,0.19,0.055,1.0,
OG5_126712,0.035,0.3,0.063,0.156,0.08,0.127,0.02,0,
OG5_132173,0.054,0,0.161,0.12,0.235,0.074,0.038,0.6,
OG5_127730,0.037,0,0.031,0.069,0.091,0.086,0.019,0,
OG5_128040,0.039,0.1,0.065,0.105,0.132,0.109,0.013,1.0,
OG5_126601,0.029,0.031,0.068,0.148,0.129,0.129,0.019,0.069,
OG5_132679,0.055,0.25,0.119,0.381,0.951,0.088,0.029,0,
OG5_129535,0.029,0,0.054,0.333,0.087,0.1,0.025,0,
OG5_133236,0.049,0,0.067,0.176,0.171,0.2,0.025,0,
OG5_128433,0.045,0,0.087,0.333,0.135,0.286,0.052,0,
OG5_131769,0.075,0.1,0.375,0.571,0.143,0.286,0.115,1.0,
OG5_131048,0.108,0.056,0.107,0.455,1.0,0.5,0.047,0.048,
OG5_126843,0.038,0.5,0.057,0.078,0.104,0.162,0.025,0,
OG5_128635,0.025,0,0.068,0.222,0.08,0.081,0.023,0,
OG5_127665,0.041,0.5,0.056,0.077,0.133,0.12,0.02,0,
OG5_140567,0.068,1.0,0.2,0.133,1.0,0.069,0.111,0.182,
OG5_130292,0.067,0,0.066,0.067,0.125,0.132,0.022,0,
OG5_132899,0.05,0,0.091,0.214,0.4,0.333,0.031,0,
OG5_130769,0.062,0.027,0.16,0.167,0.154,0.429,0.038,0.167,
OG5_130132,0.04,0,0.077,0.125,0.118,0.211,0.015,0,
OG5_132685,0.119,0,0.07,0.267,0.353,0.222,0.049,0,
OG5_133880,0.161,0,0.091,0.231,0.348,0.276,0.038,0,
OG5_128927,0.053,0,0.066,0.158,0.086,0.042,0.018,0,
OG5_150140,0.055,0.133,0.085,0.231,0.179,0.087,0.039,0,
OG5_129650,0.034,0,0.093,0.4,0.25,0.079,0.07,0,
OG5_128278,0.034,0.25,0.066,0.125,0.103,0.091,0.022,0,
OG5_127037,0.054,0.016,0.078,0.269,0.128,0.167,0.036,0.231,
OG5_144186,0.1,0,0.5,0.333,0.25,0,0.04,0,
OG5_130626,0.045,0,0.043,0.118,0.182,0.1,0.019,0,
OG5_131439,0.044,0.34,0.174,0.231,0.17,0.109,0.051,0.4,
OG5_132233,0.071,0,0.111,0.182,0.364,0.2,0.043,0,
OG5_127179,0.032,0.005,0.043,0.2,0.083,0.138,0.013,0,
OG5_126871,0.028,0.016,0.063,0.154,0.08,0.136,0.017,0.016,
OG5_128413,0.055,0,0.061,0.25,0.121,0.22,0.019,0,
OG5_130185,0.028,0,0.029,0.167,0.115,0.129,0.026,0,
OG5_127221,0.036,0.2,0.094,0.097,0.108,0.102,0.021,0.03,
OG5_128878,0.041,1.0,0.06,0.208,0.08,0.082,0.02,0,
OG5_129984,0.045,0.111,0.051,0.15,0.13,0.138,0.029,0.5,
OG5_129512,0.049,0.019,0.06,0.238,0.115,0.163,0.027,0.043,
OG5_177080,0.154,0.047,0.429,0.667,1.0,0,0.13,1.0,
OG5_130608,0.029,0.5,0.089,0.25,0.171,0.194,0.047,0,
OG5_129108,0.033,0.429,0.072,0.218,0.111,0.098,0.023,0,
OG5_127391,0.05,0,0.075,0.158,0.119,0.107,0.02,0,
OG5_127612,0.043,0,0.046,0.111,0.229,0.125,0.018,0,
OG5_140392,0.333,0,0,0.455,0,1.0,0.1,0,
OG5_126609,0.057,0.02,0.096,0.25,0.119,0.156,0.033,0.065,
OG5_144479,0.154,0.023,0.2,0.5,0.667,0.5,0.056,0.24,
OG5_131102,0.037,0.022,0.105,0.139,0.1,0.105,0.026,0.078,
OG5_127265,0.032,0.02,0.065,0.121,0.119,0.063,0.023,0.5,
OG5_128770,0.024,0,0.081,0.176,0.069,0.164,0.017,0,
OG5_126696,0.052,0,0.088,0.191,0.071,0.102,0.02,0.333,
OG5_128745,0.048,1.0,0.069,0.161,0.289,0.222,0.02,0.333,
OG5_130669,0.111,0.286,0.055,0.188,0.382,0.071,0.018,1.0,
OG5_130543,0.034,0,0.06,0.167,0.273,0.2,0.161,0,
OG5_129742,0.034,0,0.067,0.2,0.111,0.143,0.049,0,
OG5_137912,0.075,0,0.273,0,0.5,0.364,0.211,0,
OG5_127207,0.048,1.0,0.051,0.185,0.235,0.109,0.027,0,
OG5_127578,0.042,0,0.1,0.125,0.061,0.068,0.028,0,
OG5_139549,0.042,0.125,0.161,0.2,0.229,0.108,0.027,0,
OG5_130750,0.043,0,0.031,0.182,0.125,0.229,0.017,0,
OG5_129970,0.167,0,0.056,0.127,0.095,0.1,0.027,0,
OG5_127483,0.04,0.25,0.051,0.125,0.055,0.074,0.017,0.04,
OG5_144863,0.082,0.4,0.191,0.222,0.667,0.12,0.043,0,
OG5_136468,0.1,0.032,1.0,0.5,0.714,1.0,0.333,0.103,
OG5_129560,0.049,0,0.088,0.114,0.097,0.065,0.025,0,
OG5_127538,0.032,0.013,0.067,0.13,0.07,0.051,0.017,0.087,
OG5_126943,0.032,0,0.075,0.172,0.179,0.4,0.028,0,
OG5_128651,0.043,0,0.093,0.176,0.074,0.098,0.03,0,
OG5_127008,0.061,0,0.098,0.139,0.058,0.144,0.023,0.012,
OG5_136656,0.091,0,0.118,0.4,0.333,0.5,0.101,0,
OG5_127423,0.057,0.002,0.043,0.111,0.087,0.055,0.02,0,
OG5_127144,0.048,0.5,0.081,0.222,0.111,0.133,0.023,0,
OG5_133683,0.038,0,0.077,0.167,0.2,0.1,0.029,0,
OG5_128838,0.048,0,0.071,0.417,0.121,0.122,0.016,0,
OG5_181461,1.0,1.0,0,0,0,0,0,0,
OG5_126995,0.041,0,0.073,0.307,0.116,0.231,0.048,0.5,
OG5_160676,0.057,0.056,0.083,0.25,0,0.4,0.066,1.0,
OG5_126711,0.046,0.013,0.067,0.326,0.109,0.092,0.018,1.0,
OG5_127124,0.032,0.125,0.078,0.333,0.104,0.154,0.07,0,
OG5_126948,0.04,0,0.119,0.162,0.098,0.252,0.032,0,
OG5_126758,0.045,0.009,0.053,0.171,0.076,0.107,0.039,0.08,
OG5_127913,0.074,0.004,0.121,0.444,0.133,0.057,0.106,0,
OG5_126865,0.057,0.008,0.077,0.19,0.132,0.087,0.136,0,
OG5_127579,0.056,0.011,0.071,0.25,0.077,0.088,0.063,0.2,
OG5_133510,0.222,0.035,0.5,0.25,0.286,0.2,0.125,0.061,
OG5_131076,0.056,0,0.081,0.333,0.313,0.175,0.046,0,
OG5_128741,0.026,0,0.048,0.167,0.057,0.07,0.029,0,
OG5_129816,0.073,0.5,0.111,0.176,0.211,0.1,0.023,1.0,
OG5_159011,1.0,0.045,0,0,0,0,0.667,0,
OG5_132673,0.066,0,0.429,0.333,0.222,0.174,0.056,0,
OG5_130428,0.093,0,0.069,0.167,0.182,0.667,0.043,0,
OG5_144653,0.126,0.25,0.094,0.585,0.2,0.144,0.182,0,
OG5_132555,0.036,0,0.13,0.167,0.095,0.214,0.046,0,
OG5_139428,0.083,0,0.176,0,0.333,0.286,0.063,0,
OG5_127328,0.029,0.016,0.043,0.16,0.069,0.038,0.013,0.024,
OG5_146107,0.125,0,0.25,0.429,1.0,1.0,0.077,0,
OG5_133814,0.333,0,0.091,0.176,0.25,0.125,0.028,0,
OG5_127319,0.057,0,0.064,0.424,0.14,0.161,0.026,0,
OG5_127441,0.032,0.021,0.043,0.118,0.111,0.167,0.016,0,
OG5_128766,0.043,0,0.063,0.194,0.143,0.2,0.031,0,
OG5_128929,0.045,1.0,0.075,0.368,0.148,0.115,0.058,0,
OG5_139121,0.054,0,0.1,0.5,0.25,0.182,0.053,0,
OG5_142951,1.0,0,0,0.25,0.5,1.0,0.333,0,
OG5_130557,0.032,0,0.05,0.136,0.167,0.116,0.027,0,
OG5_128090,0.039,0,0.057,0.063,0.065,0.069,0.022,0,
OG5_132710,0.034,0.333,0.091,0.718,0.133,0.167,0.026,0.429,
OG5_130317,0.083,0.017,0.083,0.5,0.273,0.114,0.058,0.125,
OG5_131771,0.109,0.333,0.13,0.5,0.143,0.189,0.099,0,
OG5_130761,0.043,0,0.05,0.182,0.1,0.286,0.022,0,
OG5_127141,0.046,0,0.075,0.212,0.071,0.162,0.021,0.1,
OG5_127895,0.04,0.158,0.05,0.333,0.108,0.174,0.025,0,
OG5_127074,0.033,0.015,0.038,0.111,0.114,0.153,0.02,0.038,
OG5_130237,0.053,0,0.065,0.273,0.333,0.056,0.057,0,
OG5_132029,0.039,0.012,0.143,0.1,0.133,1.0,0.035,0.074,
OG5_134508,0.5,0.028,0.4,0.333,1.0,0,0.058,0.029,
OG5_127842,0.036,0.095,0.043,0.208,0.069,0.172,0.021,0.5,
OG5_130723,0.072,0,0.083,0.684,0.083,0.086,0.408,0,
OG5_130159,0.045,0,0.077,0.3,0.182,0.163,0.028,0,
OG5_128354,0.039,0,0.043,0.167,0.083,0.043,0.025,0,
OG5_126756,0.045,0.007,0.057,0.074,0.103,0.097,0.012,0.055,
OG5_131006,0.093,0,0.143,0.256,0.278,0.167,0.038,0,
OG5_127001,0.043,0.053,0.093,0.189,0.171,0.18,0.057,0.103,
OG5_127965,0.5,0.237,0.301,0.455,1.0,0.5,0.179,0.8,
OG5_127272,0.032,0.006,0.081,0.097,0.15,0.078,0.015,0.022,
OG5_135252,0.107,0,0.167,0.25,0.389,0.25,0.064,0,
OG5_144385,0.103,0,0.167,0.5,1.0,0,0.176,0,
OG5_127081,0.031,0,0.031,0.3,0.088,0.054,0.019,0,
OG5_138513,0.075,0.714,0.206,0.222,0.429,0.167,0.057,1.0,
OG5_127684,0.034,0,0.027,0.1,0.056,0.074,0.014,0.038,
OG5_127881,0.029,0,0.046,0.111,0.091,0.13,0.02,0,
OG5_129601,0.071,0,0.128,0.286,0.208,0.074,0.05,0,
OG5_131261,0.033,0,0.064,0.286,0.083,0.077,0.03,0,
OG5_127176,0.061,0,0.082,0.156,0.068,0.111,0.021,0.042,
OG5_131943,0.051,0,0.167,0.5,0.176,1.0,0.122,0,
OG5_128983,0.049,0.018,0.111,0.286,0.25,0.22,0.038,0.073,
OG5_128517,0.037,0,0.043,0.125,0.111,0.075,0.019,0,
OG5_129115,0.035,0,0.105,0.417,0.125,0.182,0.031,0,
OG5_127770,0.048,0,0.064,0.088,0.081,0.086,0.039,0,
OG5_127054,0.04,0.011,0.065,0.222,0.13,0.111,0.018,0.016,
OG5_146610,0.5,0.069,0,1.0,0,0,0,0.136,
OG5_127749,0.024,0.021,0.059,0.167,0.051,0.063,0.021,0.286,
OG5_127733,0.038,0,0.042,0.111,0.081,0.081,0.02,0,
OG5_129587,0.04,0,0.094,0.25,0.115,0.156,0.02,0,
OG5_144700,0.059,0.118,0.069,0.143,0.333,0.136,0.031,0,
OG5_127352,0.028,0,0.053,0.1,0.08,0.067,0.035,0.038,
OG5_131891,0.036,0.071,0.114,0.143,0.125,0.171,0.03,0.083,
OG5_130957,0.167,0,0.048,0.2,0.105,0.167,0.029,0,
OG5_127649,0.045,0.333,0.13,0.143,0.1,0.103,0.03,0,
OG5_126635,0.031,0.071,0.066,0.381,0.15,0.087,0.039,0,
OG5_128738,0.045,0,0.125,1.0,0.344,0.302,0.065,0,
OG5_127631,0.047,0,0.091,0.1,0.063,0.073,0.016,0.031,
OG5_133357,0.056,0,0.2,0.667,1.0,0.2,0.043,0,
OG5_130165,0.023,0.2,0.049,0.133,0.333,0.061,0.053,0,
OG5_126931,0.06,0,0.097,0.071,0.065,0.066,0.023,0.021,
OG5_128602,0.031,0,0.081,0.25,0.078,0.364,0.055,0,
OG5_140368,0.25,0,0.25,1.0,0,0.286,0.333,0,
OG5_127369,0.037,0,0.037,0.133,0.079,0.169,0.021,0.026,
OG5_129657,0.027,0,0.049,0.167,0.091,0.074,0.077,0,
OG5_133716,0.2,0,0.064,0.429,0.158,0.111,0.054,0,
OG5_137497,0.059,0.333,0.094,0.571,0.545,0.111,0.032,0,
OG5_131181,0.143,0,0.077,0.176,0.167,0.105,0.044,0,
OG5_145317,0.048,0,0.091,0.333,0.333,0.25,0.111,0,
OG5_127225,0.031,0.095,0.052,0.2,0.089,0.232,0.014,0.5,
OG5_126672,0.042,0,0.09,0.273,0.267,0.217,0.032,0,
OG5_128842,0.048,0.005,0.071,0.25,0.057,0.347,0.051,0.04,
OG5_130746,0.113,0.333,0.22,0.769,0.299,0.132,0.062,0.333,
OG5_129936,0.333,0.006,0.333,0,0.1,0.167,0.02,0,
OG5_127688,0.055,0,0.067,0.1,0.063,0.082,0.018,0.048,
OG5_127817,0.049,0,0.061,0.333,0.4,0.203,0.026,0,
OG5_131562,0.222,0,0.05,0.077,0.375,0.071,0.031,0,
OG5_127981,0.025,0,0.037,0.2,0.059,0.169,0.013,0.025,
OG5_129616,0.049,0,0.059,0.333,0.125,0.088,0.036,0,
OG5_131811,0.05,0,0.098,0.222,0.429,0.091,0.033,0,
OG5_132012,0.092,1.0,0.056,0.286,0.158,0.15,0.031,0,
OG5_128891,0.047,0,0.065,0.1,0.091,0.06,0.051,0,
OG5_127855,0.031,0,0.036,0.19,0.116,0.074,0.015,0.026,
OG5_128357,0.036,0,0.048,0.063,0.114,0.088,0.017,0,
OG5_129707,0.032,0,0.132,0.214,0.273,0.25,0.057,0,
OG5_126706,0.06,0,0.06,0.28,0.076,0.135,0.017,0,
OG5_136804,0.033,0,0.156,0.231,0.5,0.3,0.086,0,
OG5_132590,0.057,0.058,0.071,0.222,0.4,0.1,0.034,1.0,
OG5_129896,0.051,0,0.133,0.333,0.087,0.111,0.03,0,
OG5_126638,0.033,0.022,0.063,0.149,0.1,0.126,0.03,0.103,
OG5_127886,0.028,0,0.057,0.158,0.114,0.19,0.019,0,
OG5_129814,0.1,0.5,0.071,0.429,0.185,0.067,0.078,0,
OG5_128510,0.059,0.333,0.061,0.481,0.26,0.066,0.063,0.278,
OG5_127073,0.061,0.014,0.086,0.167,0.22,0.088,0.033,0,
OG5_131738,0.111,0,0.235,0.333,0.167,0.222,0.106,0,
OG5_127088,0.039,0,0.089,0.387,0.116,0.232,0.032,0,
OG5_127712,0.068,0,0.2,0.333,0.176,0,0.079,0,
OG5_127418,0.053,0.5,0.099,0.25,0.148,0.096,0.031,0,
OG5_131213,0.286,0,0.057,0.167,0.25,0.105,0.025,0,
OG5_132104,0.049,0,0.056,0.333,0.111,0.094,0.025,0,
OG5_132242,0.06,0,0.125,1.0,0.286,0.5,0.067,0,
OG5_128587,0.048,0,0.048,0.167,0.063,0.038,0.018,0,
OG5_127310,0.035,0.222,0.061,0.208,0.086,0.115,0.027,0.455,
OG5_146301,0.051,0,0.111,0.5,0.5,0.222,0.048,0,
OG5_127303,0.054,0.038,0.058,0.194,0.061,0.104,0.025,0,
OG5_129417,0.048,0.077,0.065,0.133,0.213,0.049,0.023,1.0,
OG5_133900,0.033,0,0.773,0.5,0.29,0.5,0.636,0,
OG5_126848,0.047,0.005,0.048,0.188,0.065,0.164,0.017,0.022,
OG5_128483,0.033,0,0.047,0.133,0.065,0.077,0.017,0,
OG5_131808,0.06,0,0.059,0.25,0.217,0.176,0.017,0,
OG5_130687,0.115,0,0.042,0.25,0.211,0.091,0.025,0,
OG5_128827,0.033,0.095,0.064,0.275,0.241,0.118,0.029,1.0,
OG5_128462,0.042,0.5,0.071,0.162,0.216,0.179,0.037,1.0,
OG5_135807,0.042,0.333,0.089,0.182,0.261,0.267,0.081,1.0,
OG5_134289,0.208,0,0.071,0.167,0.5,0.111,0.049,0,
OG5_131033,0.167,0,0.073,0.133,0.385,0.1,0.036,0,
OG5_139924,0.043,1.0,0.143,1.0,0.158,0.5,0.068,0,
OG5_131704,0.04,0,0.1,0.667,0.283,0.5,0.068,0,
OG5_132867,0.031,0.078,0.237,0.333,0.167,0.167,0.044,0.5,
OG5_141223,0.067,1.0,0.261,0.4,0.5,0.25,0.023,0,
OG5_126934,0.037,0.007,0.053,0.13,0.127,0.051,0.018,0,
OG5_130952,0.083,1.0,0.133,0.333,0.273,0.25,0.056,0,
OG5_128748,0.042,0.036,0.054,0.211,0.088,0.164,0.018,0,
OG5_128052,0.055,1.0,0.091,0.167,0.059,0.193,0.019,0,
OG5_129528,0.038,0,0.071,0.286,0.045,0.1,0.03,0,
OG5_138648,0.063,0.333,0.089,0.207,0.171,0.25,0.023,0.364,
OG5_129798,0.066,0.333,0.187,0.125,0.2,0.118,0.031,0,
OG5_128265,0.027,0,0.05,0.138,0.136,0.052,0.017,0,
OG5_127107,0.04,0,0.061,0.2,0.094,0.124,0.04,0,
OG5_172112,0.099,0.067,0.13,0.222,0,0.3,0.029,0,
OG5_129863,0.06,0,0.113,0.207,0.471,0.115,0.037,0,
OG5_128373,0.048,0,0.063,0.182,0.091,0.1,0.023,0,
OG5_141495,0.07,1.0,0.25,0.333,0.091,1.0,0.074,0,
OG5_126681,0.067,0.004,0.064,0.093,0.043,0.184,0.021,0.011,
OG5_128597,0.103,0,0.154,0,0.261,0.333,0.182,0,
OG5_128099,0.048,0,0.16,0.381,0.088,0.2,0.077,1.0,
OG5_139831,0.063,0.091,0.068,0.348,1.0,0.25,0.064,0,
OG5_129874,0.034,0.077,0.086,0.158,0.126,0.174,0.047,0,
OG5_127604,0.07,1.0,0.164,0.25,0.297,0.218,0.075,0,
OG5_130005,0.051,0,0.061,0.2,0.316,0.2,0.057,0,
OG5_127045,0.034,0.006,0.053,0.136,0.077,0.183,0.021,0.029,
OG5_130116,0.091,0,0.078,0.148,0.161,0.105,0.025,0,
OG5_129194,0.03,0,0.056,0.125,0.057,0.088,0.02,0,
OG5_127006,0.035,0.014,0.059,0.2,0.065,0.07,0.032,0.03,
OG5_146358,0.044,0.036,0.088,0.51,0.379,0.088,0.095,0.25,
OG5_126766,0.085,0,0.082,0.083,0.063,0.183,0.024,0.011,
OG5_144453,0.6,0.5,1.0,0.667,1.0,0.128,0.077,0,
OG5_127385,0.031,0.015,0.095,0.313,0.056,0.18,0.02,0.059,
OG5_129510,0.31,0.012,0.5,0.333,0.5,0.655,0.107,0.016,
OG5_128368,0.041,0,0.076,0.139,0.12,0.167,0.029,0,
OG5_127495,0.038,0,0.05,0.147,0.098,0.098,0.024,0,
OG5_133194,0.043,0,0.033,0.333,0.083,0.227,0.026,0,
OG5_128807,0.049,0.006,0.086,0.25,0,0.194,0.024,0.035,
OG5_129004,0.072,0,0.048,0.375,0.087,0.105,0.023,0,
OG5_131848,0.086,0,0.088,0.286,0.154,0.2,0.063,0,
OG5_126671,0.043,0.008,0.037,0.156,0.129,0.138,0.017,0.037,
OG5_127534,0.04,0.012,0.068,0.105,0.083,0.07,0.072,0.011,
OG5_128415,0.125,0,0.219,0.25,0.554,0.25,0.08,0,
OG5_127784,0.039,0.07,0.043,0.118,0.102,0.136,0.017,0,
OG5_126726,0.034,0.032,0.084,0.189,0.094,0.077,0.03,0,
OG5_129069,0.043,0.065,0.068,0.176,0.077,0.063,0.018,0.333,
OG5_132314,0.056,0,0.067,0.5,0.308,0.167,0.029,0,
OG5_134263,0.071,0.222,0.078,0.395,0.444,0.247,0.032,0.167,
OG5_144443,0.038,0,0.111,0.4,1.0,0.5,0.043,0,
OG5_129226,0.029,0,0.083,0.125,0.167,0.125,0.02,0,
OG5_127368,0.061,0,0.09,0.119,0.071,0.091,0.021,0,
OG5_127100,0.028,0.061,0.032,0.103,0.044,0.085,0.014,0.034,
OG5_126880,0.055,0.021,0.074,0.343,0.089,0.085,0.033,0.111,
OG5_133507,0.068,0.119,0.149,0.417,0.267,0.194,0.056,0.429,
OG5_128223,0.044,0,0.06,0.15,0.065,0.098,0.021,0,
OG5_128208,0.037,0,0.043,0.125,0.061,0.068,0.009,0,
OG5_133766,0.041,0,0.111,0.3,0.222,0.5,0.159,0,
OG5_128986,0.041,0.063,0.075,0.167,0.1,0.15,0.031,0.167,
OG5_131163,0.077,0.02,0.167,0.5,0.2,1.0,0.111,0.667,
OG5_127394,0.031,0.024,0.038,0.1,0.091,0.154,0.03,1.0,
OG5_126707,0.036,0.5,0.067,0.209,0.099,0.169,0.017,0,
OG5_128968,0.2,0,0.087,0.371,0.375,0.1,0.026,0,
OG5_127322,0.038,0,0.075,0.094,0.087,0.093,0.016,0.022,
OG5_133305,0.329,0,0.167,0.4,0.429,1.0,0.034,0,
OG5_129129,0.064,0.2,0.063,0.222,0.105,0.074,0.033,0,
OG5_129566,0.083,0.016,0.136,0.2,0.5,0.286,0.035,0.077,
OG5_135010,0.037,0,0.083,1.0,0.25,0.083,0.294,0,
OG5_132006,0.088,0.032,0.048,1.0,0.2,0,0.035,0.5,
OG5_128241,0.041,0,0.091,0.071,0.088,0.071,0.026,0,
OG5_128821,0.025,0.133,0.052,0.458,0.206,0.113,0.019,0,
OG5_150060,0.15,0,0.3,0.5,0.5,0.167,0.118,0,
OG5_134206,0.25,0,0.077,0.25,0.429,0.083,0.086,0,
OG5_130486,0.046,0,0.05,0.125,0.125,0.054,0.032,0,
OG5_139663,0.038,0.533,0.086,0.357,0.297,0.15,0.037,0,
OG5_127736,0.134,0.056,0.198,0.293,0.143,0.283,0.051,0,
OG5_130925,0.06,0.103,0.273,0.714,0.241,0.333,0.176,0,
OG5_142358,0.143,0.023,1.0,0.222,1.0,0.2,0.105,0.4,
OG5_136015,0.067,0,0.169,0.333,0.154,0.2,0.084,0,
OG5_140131,0.043,0.5,0.101,0.625,0.839,0.327,0.05,0,
OG5_139442,0.067,0,0.167,0.5,0.083,0.333,0.058,0,
OG5_128172,0.039,1.0,0.057,0.091,0.065,0.1,0.052,0,
OG5_132808,0.044,0,0.074,0.243,0.135,0.571,0.075,0,
