,am,ba,ee,ex,op,pl,sr,za,
OG5_128085,0.06,0,0.037,0.133,0.063,0.128,0.044,0,
OG5_131254,0.052,0,0.133,0,0.222,0.323,0.044,0,
OG5_130706,0.125,0,0.222,0.273,0.233,1.0,0.327,1.0,
OG5_130851,0.093,1.0,0.105,0.467,0.176,0.323,0.033,0,
OG5_129496,0.055,1.0,0.048,0.1,0.063,0.109,0.045,0,
OG5_137845,0.1,0,0.083,0.5,0.2,0.138,0.061,0,
OG5_130777,0.056,0,0.143,0.167,0.25,0.129,0.056,0,
OG5_127188,0.063,0,0.083,0.263,0.191,0.135,0.03,0,
OG5_128991,0.043,0.227,0.279,0.129,0.101,0.204,0.141,1.0,
OG5_126891,0.036,0,0.133,0.175,0.108,0.198,0.038,0,
OG5_142355,0.111,0.333,0.087,0.5,0.667,0.219,0.088,0,
OG5_128303,0.031,0,0.041,0.133,0.143,0.082,0.017,0,
OG5_127596,0.125,0,0.24,0.15,0.086,0.158,0.046,0,
OG5_128179,0.032,0,0.154,0.167,0.103,0.191,0.038,0,
OG5_126999,0.05,0.013,0.105,0.263,0.109,0.095,0.039,0,
OG5_146509,0.136,0,0.5,0.267,1.0,0,0.077,0,
OG5_163367,0.089,0.25,0.075,0.077,0.143,0.095,0.044,0,
OG5_135281,0.067,1.0,0.167,0.286,0.2,0.167,0.05,0,
OG5_127281,0.079,0.013,0.125,0.188,0.111,0.222,0.038,0.031,
OG5_126937,0.091,0.006,0.096,0.231,0.103,0.157,0.024,0.024,
OG5_147606,0.5,0,0.222,0.286,0.333,0.286,0.05,0,
OG5_136315,0.098,0.083,0.129,0.192,0.2,0.111,0.043,0.048,
OG5_128086,0.05,0,0.111,0.143,0.077,0.132,0.022,0,
OG5_130249,0.065,0,0.088,0.222,0.143,0.16,0.111,0,
OG5_127417,0.079,0.014,0.148,0.185,0.143,0.188,0.031,1.0,
OG5_138502,0.364,0.25,0.25,0.176,1.0,0,0.074,0,
OG5_127771,0.031,1.0,0.047,0.087,0.056,0.126,0.018,0,
OG5_127697,0.062,0.5,0.116,0.353,0.145,0.143,0.045,0,
OG5_130500,0.189,1.0,0.109,0.355,0.152,0.091,0.03,0,
OG5_128347,0.036,0,0.065,0.133,0.16,0.244,0.016,0,
OG5_137747,0.138,0.125,0.125,1.0,0.167,0.224,0.135,1.0,
OG5_128263,0.06,1.0,0.077,0.25,0.089,0.136,0.178,1.0,
OG5_127922,0.04,0,0.064,0.115,0.189,0.082,0.014,0,
OG5_127230,0.049,0,0.083,0.167,0.15,0.095,0.038,0,
OG5_127320,0.031,1.0,0.063,0.172,0.137,0.222,0.021,0,
OG5_134498,0.069,0,0.5,0.25,0.2,0.333,0.1,1.0,
OG5_127484,0.056,0,0.069,0.091,0.067,0.147,0.026,0,
OG5_126613,0.074,0.008,0.094,0.244,0.122,0.144,0.022,0.038,
OG5_129207,0.034,0,0.037,0.2,0.103,0.18,0.035,0,
OG5_137907,1.0,0.047,0,0,0,0,1.0,0.25,
OG5_127119,0.057,0,0.25,0.375,0.553,0.267,0.158,0,
OG5_146932,0.087,0.333,0.667,0.727,0.5,0.5,0.167,0,
OG5_126623,0.036,0.01,0.065,0.149,0.257,0.097,0.059,0.5,
OG5_128509,0.055,0.014,0.067,0.091,0.087,0.116,0.047,0.077,
OG5_129996,0.054,0,0.211,0.2,0.133,0.333,0.064,0,
OG5_128522,0.049,0.012,0.429,0.16,0.119,0.25,0.129,0.071,
OG5_132419,0.057,0,0.048,0.25,0.444,0.095,0.051,0,
OG5_134678,0.667,0,1.0,0,0.563,0,0.333,0,
OG5_129782,0.102,0,0.051,0.2,0.111,0.095,0.06,0,
OG5_127090,0.034,0,0.058,0.093,0.053,0.066,0.024,0.022,
OG5_129215,0.087,1.0,0.095,0.174,0.15,0.192,0.082,0,
OG5_129165,0.083,0,0.063,0.167,0.074,0.297,0.063,0,
OG5_128374,0.038,0,0.053,0.125,0.081,0.082,0.026,0,
OG5_129672,0.2,0,0.071,0.238,0.286,0.143,0.034,0,
OG5_155498,0.333,0.033,0.286,0.2,0,0.2,0.2,0,
OG5_127786,0.036,0.143,0.074,0.098,0.071,0.086,0.012,0.136,
OG5_128767,0.071,0,0.093,0.25,0.114,0.125,0.042,1.0,
OG5_171070,0.043,0.095,0.127,0.25,0.5,0.385,0.11,0,
OG5_126859,0.071,0,0.128,0.133,0.111,0.381,0.027,0,
OG5_127206,0.049,0,0.072,0.119,0.072,0.066,0.028,0,
OG5_128115,0.054,1.0,0.082,0.214,0.132,0.184,0.029,0,
OG5_127026,0.086,0.061,0.145,0.167,0.581,0.244,0.059,1.0,
OG5_128551,0.045,0,0.096,0.12,0.083,0.132,0.025,0,
OG5_129233,0.071,0.333,0.077,0.25,0.097,0.081,0.063,0.25,
OG5_127173,0.063,0,0.154,0.344,0.158,0.138,0.023,0,
OG5_137147,0.25,0,0.111,0.333,0.273,0.333,0.052,0,
OG5_143269,0.091,0,0.5,0.6,0,0,0,0,
OG5_128530,0.037,0,0.049,0.1,0.057,0.068,0.024,0,
OG5_127082,0.3,0.006,0.286,0.258,0.333,0.189,0.145,0.03,
OG5_128427,0.068,0.01,0.182,0.286,0.057,0.083,0.036,0.5,
OG5_128102,0.117,0.058,0.185,0.591,0.25,0.333,0.095,1.0,
OG5_128118,0.045,0.042,0.067,0.25,0.095,0.137,0.027,1.0,
OG5_126768,0.05,0.015,0.105,0.12,0.08,0.121,0.031,0.069,
OG5_127739,0.034,0,0.055,0.265,0.155,0.087,0.022,0.5,
OG5_131085,0.094,0,0.132,0.143,0.143,0.111,0.066,0,
OG5_131367,0.133,0,0.2,0.4,0.406,0.333,0.086,0,
OG5_130233,0.071,0,0.054,0.095,0.182,0.111,0.029,0,
OG5_130451,0.045,0,0.087,0.167,0.2,0.18,0.042,0,
OG5_130679,0.063,0,0.133,0.25,0.158,0.269,0.045,0,
OG5_127391,0.039,0,0.04,0.167,0.119,0.109,0.018,0,
OG5_127908,0.095,0.072,0.294,0.333,0.184,0.143,0.108,1.0,
OG5_130572,0.067,0,0.125,1.0,0.087,0.12,0.024,0,
OG5_127516,0.045,0.357,0.061,0.087,0.103,0.102,0.025,1.0,
OG5_130810,0.5,0.308,0.333,0,0,0.25,0.081,0,
OG5_127757,0.043,0,0.04,0.105,0.048,0.078,0.019,0.4,
OG5_129241,0.056,0,0.077,0.2,0.095,0.2,0.067,0,
OG5_128380,0.082,0,0.133,0.656,0.069,0.159,0.061,0,
OG5_131202,0.056,0.055,0.176,0.429,0.222,0.194,0.068,0.333,
OG5_130517,0.069,0,0.07,0.235,0.154,0.075,0.031,0,
OG5_147103,0.045,0,0.25,0,0.399,0.5,0.444,0,
OG5_136015,0.129,0,0.294,0.5,0.154,0.2,0.071,0,
OG5_128438,0.037,0,0.048,0.158,0.097,0.051,0.027,0,
OG5_134805,0.048,0.25,0.186,0.185,0.31,0.101,0.043,0.5,
OG5_126867,0.076,0,0.086,0.108,0.056,0.089,0.027,0.023,
OG5_129334,0.125,0.025,0.125,0.15,0.179,0.095,0.034,0.057,
OG5_131751,0.133,0.167,0.182,0.4,0.227,0.412,0.143,0,
OG5_129739,0.04,0,0.375,0.667,0.375,0.4,0.051,0,
OG5_126595,0.055,1.0,0.078,0.413,0.104,0.217,0.027,0.286,
OG5_128980,0.075,0.125,0.133,0.167,0.043,0.081,0.033,0,
OG5_133072,0.04,0,0.056,0.182,0.182,0.2,0.049,0,
OG5_126641,0.038,0.004,0.044,0.133,0.103,0.144,0.021,0.021,
OG5_127376,0.058,0,0.068,0.107,0.1,0.09,0.026,0.013,
OG5_128638,0.054,0.087,0.071,0.059,0.1,0.047,0.016,0.014,
OG5_142848,0.108,0,0.286,1.0,0,0.382,0.128,0,
OG5_133279,0.077,0,0.231,0.667,0.313,0.2,0.094,0,
OG5_131605,0.054,0,0.2,0.333,0.167,0.167,0.033,0,
OG5_132538,0.25,0,0.6,0.5,0.167,0.296,0.214,0,
OG5_127833,0.025,0,0.05,0.25,0.054,0.106,0.022,0,
OG5_131424,0.043,0,0.114,0.273,0.152,0.385,0.052,0,
OG5_129885,0.049,0,0.125,0.313,0.167,0.393,0.092,0,
OG5_127039,0.066,0,0.057,0.163,0.065,0.094,0.034,0.022,
OG5_127970,0.039,0,0.081,0.167,0.143,0.096,0.02,0,
OG5_126899,0.078,0.012,0.13,0.333,0.149,0.243,0.158,0.051,
OG5_129348,0.043,0,0.042,0.136,0.061,0.04,0.016,0,
OG5_126858,0.059,0.008,0.071,0.357,0.138,0.128,0.033,0.028,
OG5_129249,0.051,0.5,0.057,0.133,0.129,0.175,0.031,0,
OG5_127973,0.038,0,0.167,0.235,0.064,0.227,0.065,0,
OG5_130558,0.1,1.0,0.091,0.167,0,0.161,0.098,0,
OG5_126957,0.054,0,0.055,0.133,0.072,0.065,0.029,0.011,
OG5_126943,0.034,0,0.114,0.185,0.179,0.5,0.028,0,
OG5_128031,0.033,0.2,0.057,0.302,0.094,0.158,0.057,0.261,
OG5_126792,0.029,0.071,0.051,0.2,0.064,0.058,0.02,0,
OG5_128692,0.081,0,0.182,0.25,0.188,0.192,0.06,0,
OG5_128056,0.07,0.375,0.051,0.1,0.157,0.091,0.019,0.333,
OG5_130650,0.1,0,0.059,0.063,0.2,0.15,0.02,0,
OG5_129714,0.026,0,0.026,0.111,0.077,0.154,0.033,0,
OG5_127944,0.026,0,0.042,0.125,0.054,0.063,0.021,0.125,
OG5_135634,0.053,1.0,0.525,0.25,0.5,0.273,0.072,0,
OG5_128122,0.08,0,0.071,0.121,0.12,0.057,0.023,1.0,
OG5_126649,0.058,0,0.076,0.296,0.121,0.24,0.078,0,
OG5_128760,0.044,0,0.094,0.167,0.088,0.17,0.025,0,
OG5_127950,0.027,0,0.045,0.182,0.13,0.102,0.021,0,
OG5_128507,0.059,1.0,0.059,0.294,0.118,0.364,0.028,0.108,
OG5_128605,0.059,0,0.067,0.2,0.065,0.077,0.012,0,
OG5_130196,0.044,0,0.054,0.25,0.143,0.06,0.028,0,
OG5_130100,0.046,0,0.105,0.111,0.074,0,0.143,0,
OG5_136865,0.231,0.021,0.167,0.3,0.444,0.173,0.039,0.167,
OG5_126730,0.038,0.005,0.086,0.171,0.128,0.175,0.019,0.021,
OG5_127057,0.041,0.028,0.068,0.094,0.088,0.145,0.017,1.0,
OG5_126869,0.049,0,0.121,0.171,0.07,0.271,0.103,0,
OG5_127727,0.092,0,0.238,0.25,0.214,0.267,0.078,0,
OG5_127702,0.059,0,0.065,0.15,0.095,0.145,0.033,0.2,
OG5_127027,0.048,0.007,0.053,0.2,0.033,0.047,0.02,0.077,
OG5_132695,0.1,0,0.143,0,0.167,0.316,0.143,0,
OG5_136280,0.058,0,0.1,0,0.412,0,0.222,0,
OG5_129090,0.109,0,0.042,0.286,0.067,0.122,0.043,0,
OG5_131209,0.25,0,0.233,0.286,0.214,0.235,0.074,0,
OG5_150057,0.103,0,0.25,0.333,0.667,0.167,0.1,0,
OG5_128966,0.029,0,0.049,0.111,0.067,0.2,0.025,0,
OG5_128766,0.069,0,0.122,0.226,0.143,0.267,0.057,0,
OG5_127736,0.118,0.056,0.279,0.324,0.143,0.296,0.096,0,
OG5_129370,0.043,0.025,0.111,0.154,0.118,0.2,0.02,0.077,
OG5_127674,0.095,0,0.083,0.286,0.13,0.264,0.033,0,
OG5_146377,0.118,0,0.214,0.442,0.157,0,0.127,0,
OG5_127269,0.062,0,0.079,0.182,0.07,0.096,0.044,0.1,
OG5_152206,0.25,0,0.2,0.4,0,0.4,0.079,0,
OG5_127858,0.056,0,0.185,0.724,0.354,0.2,0.262,0,
OG5_132356,0.105,0,0.069,0.333,0.333,0.25,0.051,0,
OG5_127318,0.085,0.08,0.138,0.725,0.313,0.25,0.033,0,
OG5_135342,0.081,0,0.111,0.25,0.1,0.5,0.036,0,
OG5_128595,0.051,0,0.054,0.111,0.08,0.127,0.02,0,
OG5_130375,0.047,0,0.051,0.158,0.08,0.075,0.061,0,
OG5_127597,0.026,0,0.048,0.103,0.083,0.143,0.016,0,
OG5_128398,0.032,0.5,0.043,0.143,0.071,0.082,0.028,0.5,
OG5_129749,0.077,0,0.143,0.167,0.133,0.2,0.043,0,
OG5_129946,0.105,0,0.211,0.63,0.209,0.4,0.137,0,
OG5_127079,0.053,0.009,0.059,0.125,0.061,0.104,0.016,0.049,
OG5_129767,0.13,0.014,0.077,0.182,0.118,0.132,0.027,0,
OG5_130917,0.052,0,0.074,0.222,0.176,0.143,0.196,0,
OG5_128734,0.167,0,0.091,0.429,0.188,0.2,0.028,0,
OG5_135307,0.2,0.033,0.091,0,0,0.185,0.029,0.5,
OG5_127245,0.069,0.02,0.111,0.182,0.2,0.143,0.043,0.5,
OG5_126953,0.062,0,0.06,0.086,0.103,0.121,0.023,0.021,
OG5_129225,0.062,0.091,0.091,0.213,0.13,0.107,0.032,0.2,
OG5_128912,0.033,0.333,0.15,0.5,0.111,0.12,0.144,0,
OG5_138385,0.111,0,0.4,0.5,0.2,0.308,0.2,0,
OG5_130121,0.055,0,0.098,0.269,0.333,0.111,0.026,0.5,
OG5_144332,0.083,0.025,0.182,0.5,0,0.2,0.126,0.2,
OG5_130488,0.214,0.036,0.125,0.5,0.353,0.111,0.051,0.111,
OG5_140025,0.15,1.0,0.167,0.25,0.889,0.5,0.111,0,
OG5_127831,0.036,0.167,0.06,0.111,0.135,0.09,0.016,0.2,
OG5_128630,0.033,0,0.049,0.095,0.061,0.1,0.018,0,
OG5_129613,0.056,0,0.128,0.176,0.154,0.613,0.108,1.0,
OG5_128137,0.034,1.0,0.056,0.143,0.103,0.186,0.025,0.333,
OG5_127403,0.042,0,0.176,0.362,0.197,0.4,0.101,0,
OG5_130034,0.111,0.014,0.087,0.25,0.091,0.083,0.138,0.5,
OG5_129445,0.053,0,0.118,0.25,0.071,0.063,0.043,0,
OG5_130578,0.05,0,0.143,0.2,0.077,0.4,0.059,0,
OG5_140097,0.064,0.286,0.159,0.222,0.348,0.172,0.072,0,
OG5_159288,0.171,0,0.214,0.333,1.0,0.2,0.143,0,
OG5_135026,0.167,0,0.333,0.5,0.471,0.25,0.095,0.2,
OG5_138632,0.054,0,0.207,0.263,0.289,1.0,0.277,0,
OG5_127646,0.066,0,0.08,0.118,0.148,0.125,0.043,0,
OG5_128232,0.126,0.2,0.139,0.111,0.1,0.176,0.024,0,
OG5_127564,0.05,0.118,0.091,0.133,0.069,0.114,0.017,0.023,
OG5_128476,0.037,0.147,0.086,0.233,0.326,0.128,0.021,0,
OG5_126593,0.031,0.007,0.058,0.107,0.065,0.065,0.02,0.047,
OG5_127356,0.034,0.6,0.051,0.19,0.1,0.082,0.017,0.045,
OG5_129277,0.079,0.2,0.069,0.346,0.143,0.162,0.026,0,
OG5_131459,0.15,0,0.154,0.5,0.091,0.4,0.042,0,
OG5_129203,0.267,0,0.14,1.0,0.148,0.361,0.088,0,
OG5_127050,0.035,0,0.075,0.148,0.129,0.07,0.035,0.021,
OG5_131434,0.167,0,0.081,0.15,0.375,0.125,0.026,1.0,
OG5_164794,0.063,0.031,0.083,0.211,0.143,0.143,0.026,0,
OG5_126852,0.054,0,0.044,0.151,0.069,0.064,0.029,0.022,
OG5_133548,0.071,0,0.192,0.136,0.429,0.4,0.096,0,
OG5_126930,0.069,0,0.046,0.071,0.072,0.096,0.024,0.011,
OG5_130687,0.182,0,0.061,0.263,0.211,0.125,0.021,0,
OG5_127346,0.048,0,0.489,0.364,0.141,0.222,0.057,0,
OG5_131053,0.057,0,0.156,0.286,0.212,0.375,0.043,0,
OG5_128556,0.042,0.333,0.063,0.2,0.161,0.238,0.132,0,
OG5_128156,0.038,0,0.048,0.111,0.067,0.073,0.021,0.2,
OG5_129198,0.056,0.01,0.051,0.2,0.087,0.182,0.022,0.111,
OG5_129554,0.222,0,0.068,0.125,0.154,0.125,0.024,0,
OG5_130799,0.25,0.013,0.5,0,0,0.348,0.25,0.064,
OG5_127998,0.039,0.143,0.048,0.115,0.164,0.1,0.016,0.2,
OG5_127127,0.056,0,0.056,0.143,0.07,0.086,0.022,0.036,
OG5_132295,0.167,0.055,0.091,1.0,0.263,0.162,0.04,0.167,
OG5_140190,1.0,0.105,0,0,0,0,0,0.192,
OG5_126600,0.03,0.027,0.077,0.242,0.173,0.158,0.063,0,
OG5_134983,0.067,0,0.125,0.333,0.375,1.0,0.5,0,
OG5_138607,0.064,1.0,0.094,0.125,1.0,0.225,0.044,0,
OG5_127770,0.038,0,0.048,0.097,0.081,0.095,0.02,0,
OG5_128885,0.045,0,0.063,0.5,0.074,0.128,0.027,0,
OG5_140281,0.25,0,0.097,0,1.0,0.114,0.035,0,
OG5_127149,0.033,0.053,0.037,0.115,0.068,0.091,0.025,0.049,
OG5_128752,0.081,0,0.12,0.25,0.118,0.098,0.043,0.077,
OG5_126731,0.056,0.01,0.042,0.097,0.076,0.163,0.023,0.033,
OG5_127474,0.033,0,0.058,0.194,0.154,0.103,0.022,0,
OG5_126948,0.043,0,0.086,0.176,0.098,0.277,0.034,0,
OG5_126588,0.031,0.046,0.063,0.117,0.164,0.151,0.023,0,
OG5_142987,0.071,0.286,0.111,0.533,0.263,0.25,0.066,0.667,
OG5_140676,1.0,0.333,1.0,1.0,0.667,0.5,1.0,0.083,
OG5_134464,0.25,0,0.1,0.167,0.182,0.111,0.038,0,
OG5_127785,0.116,0.4,0.077,0.1,0.065,0.077,0.028,0,
OG5_184873,0.158,0,0.143,0.429,0,0.667,0.031,0,
OG5_128044,0.058,0,0.08,0.125,0.128,0.226,0.057,0,
OG5_126744,0.064,0.013,0.063,0.203,0.187,0.121,0.035,0.039,
OG5_134671,0.031,0,0.067,0.167,0.25,0.5,0.036,0,
OG5_128073,0.034,0,0.059,0.136,0.059,0.089,0.037,0,
OG5_127112,0.047,0.028,0.056,0.22,0.096,0.107,0.017,0.167,
OG5_126673,0.031,0.008,0.083,0.152,0.169,0.113,0.032,0.04,
OG5_130647,0.25,0,0.053,0.105,0.182,0.077,0.029,0,
OG5_135134,0.214,1.0,1.0,0.667,1.0,0.676,0.294,0,
OG5_128114,0.063,0.014,0.143,0.4,0.189,0.5,0.037,1.0,
OG5_126569,0.049,0,0.055,0.179,0.151,0.065,0.022,0,
OG5_127508,0.031,0.357,0.087,0.128,0.14,0.144,0.026,0.125,
OG5_127619,0.077,0,0.042,0.105,0.184,0.159,0.015,0,
OG5_126696,0.043,0,0.083,0.2,0.071,0.117,0.016,0.333,
OG5_130508,0.044,0,0.176,0.163,0.129,0.29,0.25,0,
OG5_127623,0.031,0,0.063,0.107,0.051,0.035,0.015,0,
OG5_130645,0.077,0,0.154,1.0,0.176,1.0,0.133,0,
OG5_127042,0.03,0,0.085,0.188,0.182,0.29,0.028,0.667,
OG5_129573,0.071,0.013,0.158,0.25,0.235,0.375,0.103,0.083,
OG5_132579,0.069,0.012,0.4,0.167,0.25,0.143,0.118,1.0,
OG5_127467,0.074,0.015,0.087,0.182,0.176,0.063,0.033,0.02,
OG5_128643,0.035,0,0.069,0.211,0.129,0.098,0.023,0,
OG5_127169,0.038,0.011,0.045,0.154,0.063,0.119,0.024,0.042,
OG5_140136,0.182,0,1.0,1.0,0.6,0.833,0.1,0,
OG5_128328,0.045,0,0.041,0.087,0.063,0.076,0.024,0,
OG5_129541,0.063,0,0.094,0.25,0.091,0.083,0.021,0,
OG5_138648,0.075,0.333,0.154,0.214,0.171,0.333,0.034,0.364,
OG5_128756,0.026,0,0.057,0.286,0.091,0.179,0.286,0,
OG5_159684,0.063,0.105,0.143,0.368,0.327,0.25,0.142,0.333,
OG5_127829,0.043,0,0.086,0.143,0.131,0.16,0.051,0,
OG5_129886,0.134,0.25,0.216,0.34,0.132,0.122,0.042,1.0,
OG5_127729,0.042,0,0.055,0.125,0.098,0.123,0.027,1.0,
OG5_127887,0.056,0.007,0.125,0.306,0.102,0.068,0.03,0.048,
OG5_126645,0.078,0.045,0.104,0.164,0.101,0.213,0.07,0.2,
OG5_134510,0.049,0,0.25,0.231,0.2,0,0.125,0,
OG5_134914,0.2,0,0.167,1.0,0.286,0,0.111,0,
OG5_126776,0.057,0.006,0.046,0.217,0.167,0.157,0.033,0.019,
OG5_130319,0.08,0,0.19,0.167,0.233,0.244,0.062,0,
OG5_127241,0.067,0.011,0.083,0.333,0.29,0.095,0.043,0.4,
OG5_130473,0.058,0,0.143,0.158,0.118,0.111,0.042,0,
OG5_131732,0.042,0,0.095,0.182,0.1,0.25,0.037,0,
OG5_126998,0.067,0,0.048,0.14,0.081,0.082,0.022,0.059,
OG5_127406,0.048,1.0,0.114,0.227,0.2,0.27,0.064,0,
OG5_127132,0.035,1.0,0.079,0.093,0.073,0.101,0.031,0.026,
OG5_149329,0.055,0.077,0.083,0.235,0.25,0.143,0.05,1.0,
OG5_133214,0.054,0.067,0.125,0.143,0.125,0.129,0.034,0,
OG5_126972,0.038,0.005,0.075,0.184,0.065,0.151,0.015,0.045,
OG5_129360,0.043,0,0.25,0.125,0.115,0.371,0.044,0,
OG5_134692,0.092,0,1.0,0,0.491,0,0.286,0,
OG5_126772,0.05,0.033,0.061,0.125,0.113,0.059,0.037,0.125,
OG5_127015,0.04,0.059,0.038,0.091,0.047,0.13,0.02,0.031,
OG5_127072,0.06,0,0.067,0.146,0.073,0.093,0.028,0.143,
OG5_131495,0.046,0,0.044,0.143,0.143,0.223,0.026,0,
OG5_127157,0.047,0.012,0.088,0.208,0.115,0.212,0.038,0.074,
OG5_137211,0.105,1.0,0.182,0.5,0.5,0.294,0.067,0,
OG5_138840,0.125,0,0.13,1.0,1.0,0.167,0.031,0,
OG5_131540,0.143,0.03,0.077,0.667,0.375,0.24,0.04,0.143,
OG5_126810,0.053,0.01,0.071,0.208,0.097,0.101,0.038,0.032,
OG5_150372,0.154,0.067,0.143,0.2,0.5,0.238,0.045,0.222,
OG5_126896,0.054,0,0.058,0.103,0.097,0.07,0.023,0.012,
OG5_127672,0.078,0.048,0.042,0.125,0.071,0.048,0.023,0.056,
OG5_127029,0.053,0.04,0.05,0.14,0.113,0.121,0.024,0.021,
OG5_134085,0.063,0.125,0.111,0.286,0.1,0.333,0.072,0,
OG5_138698,1.0,0,0.25,0,0.333,0.5,0.188,0,
OG5_128034,0.035,0.067,0.143,0.16,0.082,0.086,0.068,0,
OG5_127888,0.025,0.333,0.064,0.125,0.065,0.077,0.024,0,
OG5_130173,0.068,0,0.121,0.615,0.571,0.333,0.06,1.0,
OG5_127301,0.043,0.029,0.042,0.118,0.065,0.08,0.016,0.038,
OG5_128606,0.037,0,0.056,0.2,0.083,0.125,0.029,0,
OG5_127608,0.034,0,0.051,0.125,0.075,0.063,0.016,0,
OG5_143120,0.057,0,0.091,0.25,1.0,0.367,0.033,0,
OG5_129340,0.139,0.2,0.154,0.55,0.136,0.167,0.047,1.0,
OG5_128533,0.07,0,0.111,0.133,0.156,0.229,0.035,0,
OG5_128200,0.086,0,0.087,0.182,0.13,0.139,0.054,0,
OG5_150086,0.176,1.0,0.2,0.286,1.0,0.356,0.057,0,
OG5_126949,0.04,0.004,0.064,0.212,0.09,0.059,0.025,1.0,
OG5_128037,0.044,0.333,0.042,0.158,0.065,0.071,0.046,0,
OG5_127470,0.046,0.08,0.192,0.279,0.146,0.28,0.028,0,
OG5_144078,0.125,0,0.5,0.583,0.4,0,0.188,0,
OG5_134976,0.038,0,0.273,0.071,0.143,0,0.041,0,
OG5_138777,0.175,0,0.086,0.5,0.125,0.087,0.077,0,
OG5_136099,0.059,0,0.105,0.273,0.125,1.0,0.059,0,
OG5_129342,0.073,0,0.333,0.286,0.148,0.254,0.188,0,
OG5_136846,0.091,0,0,0,0.25,1.0,0,0,
OG5_142869,0.111,0,0.2,0.25,0.333,0.5,0.125,0,
OG5_144569,0.035,0,0.143,1.0,0.4,0.25,0.095,0,
OG5_143259,0.063,0,0.091,0.25,0.333,0.322,0.043,0,
OG5_144956,0.048,0,0.154,0.2,0.1,0.192,0.051,0.667,
OG5_128805,0.045,0,0.082,0.143,0.083,0.053,0.023,1.0,
OG5_128147,0.055,0.106,0.13,0.324,0.102,0.08,0.046,1.0,
OG5_129720,0.087,0.073,0.098,0.208,0.077,0.113,0.025,0.5,
OG5_130090,0.05,0.5,0.188,0.2,0.444,0.4,0.104,1.0,
OG5_133573,0.091,0,0.067,0.167,0.2,0.31,0.034,0,
OG5_133347,0.095,0,0.118,0.286,0.222,0.138,0.046,0.043,
OG5_127929,0.086,0.045,0.105,0.133,0.093,0.089,0.048,0,
OG5_129801,0.048,0,0.615,0.5,0.125,0,0.333,0,
OG5_132211,0.077,0,0.077,0.333,0.5,0.211,0.083,0,
OG5_126834,0.037,0,0.05,0.229,0.071,0.102,0.023,0.043,
OG5_127896,0.058,0,0.053,0.143,0.2,0.1,0.029,0.023,
OG5_127190,0.074,1.0,0.066,0.146,0.256,0.253,0.027,0,
OG5_132907,0.222,0,0.25,0.25,0.182,0.25,0.045,0,
OG5_128572,0.059,0,0.2,0.4,0.413,0.333,0.25,0,
OG5_131036,0.3,0.008,0.667,0.35,0,0.25,0.333,0.039,
OG5_127036,0.047,0.004,0.026,0.143,0.073,0.156,0.017,0.011,
OG5_129245,0.111,0.013,0.389,0.2,0.426,0.1,0.057,0,
OG5_134815,0.03,0.2,0.065,0.2,0.143,0.079,0.026,0,
OG5_127826,0.067,0.027,0.08,0.161,0.118,0.107,0.033,0.083,
OG5_128186,0.074,0.008,0.1,0.182,0.154,0.094,0.048,0.016,
OG5_127181,0.038,0.016,0.047,0.105,0.065,0.108,0.016,0.04,
OG5_127587,0.097,0,0.131,0.154,0.1,0.112,0.026,0,
OG5_126661,0.071,0.017,0.078,0.238,0.146,0.149,0.102,0.108,
OG5_130772,0.125,0,0.111,0.5,0.385,1.0,0.143,0,
OG5_144578,1.0,0,0.5,0.333,0.5,0.333,0.5,0,
OG5_129181,0.034,0,0.048,0.209,0.088,0.211,0.043,0,
OG5_127102,0.03,0,0.074,0.105,0.063,0.066,0.042,0.022,
OG5_127236,0.063,0,0.07,0.095,0.095,0.117,0.026,0,
OG5_127239,0.115,0.03,0.167,0.405,0.176,0.091,0.095,0.065,
OG5_132518,0.029,0,0.077,0.118,0.222,0.263,0.029,0,
OG5_128004,0.058,0.5,0.145,0.176,0.109,0.108,0.04,0.5,
OG5_139128,0.25,1.0,0.162,0.4,0.429,0.269,0.155,0,
OG5_127910,0.044,0,0.075,0.148,0.094,0.158,0.034,0,
OG5_126676,0.066,0.009,0.052,0.246,0.125,0.13,0.024,0.029,
OG5_135457,0.143,0,0.053,0.25,0.154,0.188,0.024,0,
OG5_126863,0.037,0.008,0.039,0.167,0.093,0.079,0.017,0.021,
OG5_147081,0.154,0,0.175,0.429,0.9,0.25,0.384,0,
OG5_141129,0.074,1.0,0.6,0.143,0.5,0,0.103,0.5,
OG5_127963,0.037,0,0.047,0.08,0.086,0.075,0.021,0,
OG5_127136,0.126,0,0.156,0.813,0.833,0.291,0.082,1.0,
OG5_126611,0.044,0,0.063,0.194,0.085,0.097,0.039,0,
OG5_126849,0.041,0.015,0.057,0.111,0.189,0.153,0.027,0.1,
OG5_127540,0.065,0,0.2,0.458,0.154,0.091,0.051,0,
OG5_139990,0.158,0.046,0.208,0.6,0.353,0.16,0.059,0,
OG5_126769,0.045,0.008,0.068,0.16,0.056,0.094,0.018,0.1,
OG5_138045,0.059,0,0.167,0.333,0.133,0.5,0.043,0,
OG5_127427,0.054,0,0.067,0.15,0.091,0.044,0.031,0,
OG5_130109,0.07,0,0.05,0.182,0.143,0.167,0.03,0,
OG5_134292,0.167,0,0.118,0.167,0.643,0.25,0.134,0,
OG5_127161,0.05,0.008,0.079,0.2,0.063,0.143,0.017,0.5,
